ADBE
271.745
271.745
271.745
271.59
271.59
271.56
271.48
271.48
271.48
271.48
271.48
271.48
271.48
271.48
271.48
271.48
271.02
271.005
271.005
271.005
271.1
271.06
271.02
271.14
271.14
271.14
271.14
271.14
271.14
271.14
271.14
271.3
271.3
271.18
271.055
270.98
270.98
270.98
270.63
270.63
270.75
270.78
270.75
270.75
270.75
270.94
271.07
270.86
271.15
271.15
270.93
270.93
270.93
270.93
270.93
270.93
271.02
271.02
271.1
271.1
271.045
271.08
271.08
271.06
271.09
271.09
271.09
271.09
271.07
271.07
271.07
271.07
270.9
270.9
270.9
270.9
270.9
270.9
270.56
270.37
270.36
270.34
270.39
270.31
270.31
270.09
270.16
270.16
270.2
270.2
270.2
270.18
270.0
270.0
269.97
269.97
269.89
269.81
269.985
269.86
269.86
269.86
270.49
270.53
270.53
270.53
270.53
270.53
270.53
270.53
270.53
270.68
270.79
270.865
270.79
270.815
270.665
270.77
270.815
270.74
270.74
270.74
270.64
270.64
270.45
270.52
270.54
270.49
270.555
270.545
270.37
270.25
270.21
270.46
270.56
270.62
270.62
270.63
270.63
270.63
270.63
270.63
270.69
270.69
270.69
270.725
270.725
270.725
270.7
270.71
270.65
270.72
270.65
270.575
270.7
270.63
270.57
270.54
270.625
270.48
270.51
270.54
270.26
270.32
270.87
270.87
270.87
270.87
269.93
269.93
270.17
269.39
268.96
268.22
268.1
267.44
267.8
268.19
267.57
267.51
267.61
267.29
267.295
267.44
267.57
267.92
267.92
267.92
267.9
267.99
267.99
267.99
268.68
268.63
268.63
267.88
267.88
268.25
268.25
267.75
267.96
267.51
267.46
267.39
267.37
267.5
267.5
267.5
267.5
267.35
267.01
267.01
267.01
266.65
266.04
266.04
265.84
265.945
265.945
265.945
266.06
266.065
266.02
265.39
265.39
265.55
265.44
265.21
265.21
265.4
265.62
265.4
266.0
266.0
266.0
265.45
265.43
265.43
265.39
265.56
265.68
265.73
265.71
265.89
266.12
266.12
266.08
266.08
266.355
266.38
266.19
266.09
265.97
265.97
265.79
265.79
266.23
266.23
266.44
266.2
266.2
266.2
265.72
265.72
265.72
265.23
265.35
265.35
265.35
265.35
265.34
265.34
265.51
265.51
265.51
265.64
265.66
265.73
265.64
265.86
265.86
265.86
265.65
265.48
265.36
264.98
265.28
265.12
265.295
265.24
265.35
265.325
265.42
265.275
265.47
265.62
265.745
265.74
265.55
265.765
265.76
265.6
265.335
265.25
264.98
265.01
264.985
264.985
264.88
264.88
264.745
264.745
264.5
264.5
264.44
264.445
264.5
264.415
264.39
264.39
264.51
264.51
264.29
264.29
264.29
263.73
263.61
263.22
263.22
263.22
263.22
263.22
263.33
263.325
263.13
262.92
262.65
262.59
262.545
262.55
262.435
262.455
262.425
262.49
262.405
262.37
262.41
262.43
262.43
262.63
262.93
262.89
262.79
262.76
262.79
262.73
262.89
262.845
262.83
262.485
262.69
262.48
262.57
262.5
262.5
262.5
262.5
262.5
262.24
262.105
261.88
261.91
261.91
261.92
261.92
261.92
261.92
261.92
261.95
262.21
262.21
262.055
262.01
262.005
261.76
261.76
261.71
261.5
261.58
261.58
261.535
261.25
261.25
261.25
261.25
261.25
261.34
261.16
261.16
261.24
261.3
261.4
261.42
261.33
261.09
261.265
261.11
261.26
261.285
261.5
261.4
261.4
261.59
261.59
261.59
261.59
261.655
261.655
261.65
261.57
261.57
261.57
261.69
261.67
261.6
261.56
261.56
261.56
261.67
261.67
261.67
261.28
261.32
261.32
261.32
261.58
261.58
261.58
261.58
261.58
261.31
261.22
261.32
261.32
261.32
261.22
261.215
261.215
261.49
261.49
261.2
261.2
261.03
261.03
260.68
260.8
260.8
260.8
260.8
260.8
260.97
260.995
261.17
261.11
261.59
261.63
261.73
261.84
261.84
261.84
262.265
262.73
262.81
262.93
262.63
262.68
262.87
262.67
262.86
262.89
262.86
262.86
262.595
262.72
262.72
263.04
263.04
263.19
263.185
263.29
263.04
263.04
263.04
263.04
263.04
262.925
262.97
262.955
263.035
263.035
263.125
263.28
263.28
263.37
263.32
262.9
262.9
262.7
262.79
262.795
262.83
262.97
262.88
262.88
262.77
262.74
262.74
262.54
262.51
262.51
262.53
262.63
262.51
262.485
262.375
262.375
262.53
262.25
262.27
262.06
262.09
262.1
262.1
262.1
262.24
262.22
262.63
262.6
262.99
263.11
263.33
263.8
263.88
263.785
263.72
263.575
263.77
263.86
263.95
263.84
263.77
263.72
263.81
263.77
264.0
263.26
262.2
262.2
262.2
262.89
264.22
264.17
264.16
264.4
264.47
264.735
264.735
264.735
264.735
265.96
265.65
265.65
265.02
264.21
264.38
264.03
263.68
263.605
263.825
263.44
263.34
262.885
262.68
262.7
263.01
263.01
263.01
262.595
262.31
262.935
262.73
263.33
262.93
262.945
262.79
262.79
262.79
263.28
263.28
263.46
263.23
263.08
263.13
263.225
263.45
263.45
263.45
263.755
263.7
263.715
263.97
263.97
263.97
264.37
264.03
264.0
264.12
263.485
263.445
263.445
263.565
263.565
263.565
263.63
263.31
263.42
264.14
263.935
264.055
263.99
264.0
263.815
263.545
263.545
263.24
262.985
263.1
263.1
263.09
263.38
263.65
263.7
263.48
263.4
263.355
263.61
263.38
263.38
263.94
263.97
263.695
263.755
263.29
263.41
263.0
263.15
262.93
262.4
262.57
262.57
262.57
262.2
261.94
262.03
261.87
261.62
261.77
261.82
262.185
262.585
262.75
262.79
262.74
262.56
262.92
262.82
262.77
262.99
262.92
262.56
262.735
262.725
262.835
262.775
262.58
262.1
262.17
261.6
261.72
261.545
261.495
261.3
261.655
261.61
261.57
261.51
261.32
261.36
261.4
261.375
261.395
260.96
260.985
261.015
260.935
261.025
260.91
261.09
261.53
261.49
261.49
261.92
261.85
261.85
261.85
261.85
261.85
261.23
261.26
261.3
261.27
261.25
261.25
261.18
261.18
260.96
261.15
261.345
261.38
261.39
261.31
261.22
261.22
261.295
261.15
261.125
260.965
260.965
260.76
260.51
260.51
260.73
260.74
260.32
260.04
259.585
259.72
259.75
259.75
259.75
260.2
260.16
260.16
260.26
260.29
260.07
260.145
260.145
260.145
260.17
260.17
260.35
260.35
260.17
260.0
259.61
259.59
259.8
259.8
259.8
259.24
258.83
258.43
258.74
258.74
258.88
258.88
258.88
258.67
258.75
258.75
258.75
258.75
259.22
259.0
259.0
259.0
259.0
258.9
258.9
258.83
258.83
258.54
258.34
258.79
258.96
258.96
258.85
258.79
258.88
258.895
259.11
259.06
259.05
259.0
259.57
259.57
259.65
259.86
259.895
259.65
259.88
259.98
260.01
260.26
260.35
259.93
260.44
260.45
260.45
260.79
260.4
260.5
260.505
260.35
260.565
260.81
260.82
260.76
261.16
261.16
261.16
260.54
260.65
260.76
260.78
260.985
260.81
260.58
260.65
260.65
260.65
261.25
261.34
261.53
261.85
261.89
262.26
262.53
262.585
262.61
262.79
262.69
262.94
262.79
262.79
262.97
263.15
263.13
262.905
262.93
262.93
263.24
263.09
263.38
263.07
263.22
263.22
263.69
263.43
263.34
263.25
263.23
263.35
263.33
263.35
263.35
263.33
263.33
263.3
263.28
263.65
263.965
264.02
263.98
263.795
264.07
264.19
264.31
264.59
264.52
264.58
264.67
264.67
264.75
264.675
264.6
264.6
264.59
264.55
264.545
264.9
264.825
264.82
264.855
264.71
264.82
265.15
264.93
264.865
264.75
264.75
264.73
264.68
264.49
264.45
264.47
264.21
264.0
263.82
263.725
263.67
263.67
263.73
263.64
263.49
263.365
263.88
264.18
264.37
264.41
264.37
264.31
264.31
263.84
264.065
263.85
263.76
263.95
263.9
263.44
263.37
263.19
263.19
262.03
262.79
262.29
262.29
261.985
261.295
261.755
261.8
262.23
261.72
261.6
261.46
261.715
262.37
262.09
262.39
262.24
262.15
262.195
262.255
261.76
262.455
262.62
262.62
262.62
262.62
262.62
262.62
263.005
263.005
263.0
262.64
262.64
261.85
261.85
261.28
261.7
261.7
262.15
262.425
262.4
262.75
262.8
262.8
263.08
263.23
263.23
263.12
263.12
263.36
262.97
262.97
262.97
262.97
262.7
262.73
262.73
262.73
262.73
262.73
262.79
262.79
262.79
262.79
262.79
262.79
261.68
261.78
261.78
262.08
262.08
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
262.18
261.01
261.26
261.4
261.4
261.47
261.29
261.095
261.095
261.095
260.01
259.84
259.3
259.3
259.15
259.03
259.105
259.12
258.92
258.61
258.79
258.68
258.64
258.66
258.66
258.66
258.09
257.93
258.5
258.32
258.17
258.17
258.17
257.62
257.07
256.95
256.83
256.83
256.32
255.5
255.4
255.0
254.81
254.34
254.13
253.3
252.22
251.73
250.08
251.385
251.35
251.45
250.78
251.79
253.02
252.83
253.33
253.61
253.95
254.03
254.53
254.25
254.685
254.8
254.37
255.06
254.35
254.72
254.58
254.46
254.75
254.75
254.24
254.05
253.78
253.27
252.78
252.33
251.89
251.86
251.78
252.78
252.78
252.1
252.355
252.27
251.88
252.13
252.13
252.13
252.52
252.52
252.75
253.0
253.16
253.1
252.98
252.725
252.62
252.32
252.35
252.19
252.73
252.83
252.83
252.83
252.83
252.83
252.83
252.92
252.92
252.92
252.11
252.19
252.0
252.05
251.99
251.91
251.94
251.61
251.45
251.45
251.345
251.345
251.205
250.99
251.32
251.53
251.7
251.59
251.59
251.605
252.09
252.01
252.21
252.21
252.15
252.05
252.05
251.88
251.88
251.88
251.35
251.03
251.06
251.04
251.41
250.995
251.06
250.99
250.98
251.15
251.15
250.76
250.74
250.82
250.82
251.02
250.65
250.79
250.82
251.19
251.63
251.65
251.65
251.65
252.59
252.545
252.34
252.34
252.34
252.78
253.0
253.0
252.94
252.88
252.95
253.02
252.71
252.79
252.79
252.79
252.055
252.175
252.175
251.79
251.9
251.99
252.05
252.05
251.99
251.985
251.985
252.05
252.04
252.095
252.06
252.035
252.035
252.035
251.99
251.99
252.49
252.49
252.56
252.56
252.56
252.56
253.48
253.36
253.62
253.62
253.62
253.515
253.37
253.37
253.44
253.9
253.9
254.015
254.015
254.015
253.92
253.92
253.83
254.29
254.29
254.32
254.32
254.26
254.26
254.5
254.46
254.46
255.51
255.6
255.75
255.57
255.77
255.69
255.69
255.77
255.77
255.92
255.74
255.74
255.92
255.99
256.42
256.34
256.36
256.33
255.5
255.79
255.79
255.465
255.89
255.83
255.83
255.83
255.67
255.57
255.82
255.77
255.6
255.59
255.075
255.11
254.88
254.88
254.88
254.66
254.87
254.47
254.61
254.51
254.73
254.73
254.615
254.52
254.465
254.47
254.56
254.68
254.8
254.71
254.71
254.79
254.79
254.65
254.62
255.07
255.13
255.04
254.97
255.11
254.78
254.8
254.79
254.88
254.85
255.035
254.9
254.8
254.8
254.69
253.68
252.76
252.76
252.76
254.84
256.3
256.61
257.405
257.51
257.52
257.75
257.4
256.76
256.76
257.57
257.73
256.995
256.69
256.69
255.64
255.64
256.75
256.05
256.22
256.22
256.16
256.16
255.53
255.53
255.92
256.45
256.54
256.54
256.54
256.5
255.91
255.91
255.2
255.2
254.82
254.92
254.925
254.98
255.16
255.47
255.47
255.46
255.46
255.46
256.04
256.2
256.43
256.43
256.25
256.3
256.3
256.3
256.3
255.8
256.25
256.43
256.43
257.07
256.895
256.895
256.91
256.43
256.39
256.41
256.41
256.41
256.41
257.005
257.005
257.005
256.62
256.565
256.565
256.565
256.48
255.99
255.88
255.06
255.0
255.43
255.43
255.43
255.43
256.1
255.94
255.94
255.67
255.67
255.67
255.67
255.49
255.49
255.7
255.76
255.22
255.22
255.16
255.16
255.67
255.67
255.67
255.67
255.28
255.28
255.43
255.6
255.88
255.96
256.35
256.43
256.465
256.465
256.63
256.63
256.63
256.425
256.55
256.55
256.5
256.405
256.405
256.58
256.97
256.995
256.54
256.66
256.66
256.215
256.215
256.49
256.18
255.895
256.095
256.385
256.53
257.0
256.41
256.5
256.12
256.0
256.0
256.0
255.865
255.97
255.85
255.84
256.1
256.1
255.76
255.7
255.7
255.64
255.64
255.64
255.56
255.56
255.56
255.56
255.32
254.975
254.975
254.975
254.975
254.955
254.87
254.87
255.5
255.5
255.5
255.5
255.045
255.045
255.16
255.0
255.0
254.89
254.82
254.9
254.9
254.9
254.81
254.81
254.81
254.81
254.81
254.81
254.925
254.925
254.43
254.045
253.56
253.715
253.715
253.68
253.52
253.6
253.38
253.38
253.53
253.48
253.25
253.25
253.25
253.25
253.25
253.06
253.06
252.78
252.15
252.15
252.01
252.2
252.315
252.48
252.48
252.435
252.435
252.435
253.28
253.47
253.34
253.375
253.515
253.215
253.21
252.92
253.08
253.04
253.04
253.14
253.14
252.85
252.85
252.85
253.13
253.13
252.69
252.57
252.365
252.55
252.55
252.33
252.33
252.33
252.23
252.55
252.38
252.0
251.96
251.96
251.75
251.92
251.865
251.94
251.94
252.09
252.0
251.86
251.98
251.98
251.98
252.36
252.33
252.33
252.81
252.81
252.46
252.49
252.49
252.49
252.49
252.49
252.49
252.32
252.44
253.045
253.045
253.045
252.82
252.82
252.82
252.855
252.855
252.82
252.5
252.67
252.74
252.48
252.57
252.68
252.81
252.81
252.81
252.99
252.98
252.86
253.275
253.44
253.41
253.13
253.0
253.09
253.15
253.15
253.43
253.48
253.49
253.51
253.76
253.76
253.76
253.81
253.81
253.535
253.535
253.92
253.92
253.92
254.41
254.32
254.32
254.42
254.46
254.4
254.51
254.51
254.51
254.51
254.34
254.24
254.24
254.24
254.24
254.24
254.23
254.23
253.895
253.895
253.9
254.09
254.09
254.18
254.18
254.215
254.215
254.17
254.17
254.17
253.62
253.48
253.48
253.66
253.68
253.68
253.71
253.66
253.66
253.66
253.66
253.83
253.82
253.78
253.75
253.79
253.815
253.77
253.82
253.735
253.735
253.77
254.285
254.29
254.48
254.52
254.465
254.38
254.33
254.23
254.24
254.41
253.97
253.96
254.01
254.08
254.09
252.46
251.2
251.05
251.76
251.76
249.62
249.51
249.4
248.71
248.34
248.32
248.92
248.92
248.71
248.74
247.92
247.67
247.5
247.55
247.13
246.535
246.66
246.63
247.03
246.07
245.42
244.87
244.04
244.28
244.45
244.85
244.4
243.7
243.39
242.9
243.01
243.18
243.22
243.34
242.85
244.41
245.32
245.51
245.56
245.0
245.005
245.34
245.36
245.42
245.425
245.375
245.11
245.205
245.205
246.55
246.38
246.135
246.135
246.135
246.135
245.56
245.46
245.13
244.92
244.84
244.6
244.86
245.09
244.995
244.995
244.45
244.45
244.15
244.64
244.64
244.64
245.38
245.315
245.315
243.86
244.46
244.46
244.46
244.46
244.61
244.47
244.29
244.29
244.57
244.11
244.18
244.18
244.18
244.09
243.02
243.02
243.02
242.71
242.19
242.1
241.84
242.155
242.11
242.11
242.11
241.5
241.48
241.26
241.03
241.03
240.66
240.58
240.64
240.64
241.22
241.22
241.9
242.11
242.34
242.39
242.47
242.5
242.5
242.5
242.435
242.435
242.16
241.98
241.6
241.485
241.615
241.99
241.99
241.99
242.225
242.24
243.04
243.04
243.28
243.28
243.28
243.28
243.07
242.94
242.88
243.12
243.12
243.355
243.85
243.0
242.65
242.81
242.81
242.58
242.64
242.64
242.09
241.16
241.525
241.57
241.57
242.67
242.68
242.41
242.31
242.44
242.91
242.91
243.45
243.45
243.88
243.88
243.88
243.88
243.645
243.645
243.645
243.645
243.645
243.645
242.97
242.85
242.66
242.45
242.45
242.72
242.72
242.72
242.72
242.72
242.72
242.32
242.32
242.32
242.39
242.64
242.74
242.74
242.68
242.75
242.785
242.875
242.875
242.875
242.82
242.94
242.94
242.6
242.6
241.87
241.49
241.49
241.29
241.29
240.98
241.06
241.395
241.58
241.865
242.27
242.39
242.7
243.17
243.41
243.41
243.41
243.0
243.25
243.72
243.72
243.45
243.45
243.68
243.87
243.76
243.68
243.68
243.68
243.68
243.68
243.68
243.68
243.44
243.44
243.44
243.44
243.44
243.43
243.43
243.43
243.83
243.68
243.425
243.425
243.425
243.71
243.71
243.705
243.79
243.89
243.89
243.17
243.23
243.22
243.27
243.2
243.2
243.1
243.1
243.28
243.23
243.18
242.74
243.135
243.16
242.54
242.42
242.42
242.03
241.73
242.41
242.255
242.14
241.8
241.755
242.245
242.96
242.83
242.95
242.815
242.79
242.89
242.915
243.05
243.45
243.34
243.13
242.88
242.4
242.62
242.6
242.64
242.705
242.62
242.65
242.44
242.5
242.365
242.2
242.27
242.04
241.83
241.91
241.89
241.73
241.85
241.96
241.89
241.97
241.67
241.7
241.78
242.305
242.21
242.2
242.115
242.07
242.47
242.57
242.635
242.51
242.165
242.0
241.76
241.67
241.48
241.55
241.01
241.07
241.1
241.27
241.33
240.9
240.83
240.89
241.31
241.62
241.45
241.17
240.79
241.13
241.19
241.14
241.19
241.205
240.82
240.73
240.75
241.01
241.25
240.79
240.77
240.56
240.35
240.38
240.04
239.99
239.83
239.51
239.465
239.1
239.34
239.03
239.18
239.485
239.29
239.03
239.8
240.075
240.93
239.81
239.575
239.54
239.24
238.96
238.19
238.43
238.43
238.03
238.09
237.7
239.75
238.46
239.23
239.67
240.31
240.18
240.24
240.44
240.5
240.53
240.07
239.99
241.04
241.79
242.1
241.74
242.01
243.06
243.58
243.2
243.995
244.29
245.0
244.35
244.43
243.18
244.485
245.305
245.55
244.52
244.61
244.15
244.67
244.18
242.74
242.39
241.69
241.58
242.78
241.53
241.56
240.4
241.31
241.365
241.0
240.33
240.33
240.17
240.1
240.69
240.755
240.83
240.83
240.47
240.47
240.47
240.47
241.48
241.18
241.5
242.17
241.92
241.795
241.405
241.41
241.94
241.94
241.265
241.675
241.645
241.88
241.775
240.58
241.26
240.61
240.515
240.42
240.73
240.08
240.75
240.32
239.97
239.63
240.01
240.22
240.295
240.0
240.0
239.855
239.8
239.53
239.28
239.3
238.39
238.68
239.17
239.91
239.44
239.39
239.39
239.04
238.635
238.655
239.04
239.02
239.02
239.86
239.79
239.2
239.9
239.89
240.03
240.2
239.76
239.825
239.43
239.5
239.605
239.0
239.155
238.71
238.3
238.31
239.22
239.4
238.89
238.89
238.89
239.85
240.61
240.34
239.97
240.46
240.93
240.93
241.29
241.82
241.79
243.46
242.76
241.99
242.79
243.57
243.25
242.41
242.92
242.76
242.6
242.04
242.85
243.155
242.84
242.84
242.27
242.27
242.385
242.385
242.75
242.85
242.92
242.92
243.13
243.3
243.675
243.8
243.8
243.91
243.87
244.165
244.195
244.195
244.65
244.65
244.65
244.65
244.77
245.01
244.67
244.22
244.1
243.35
243.35
243.9
243.845
243.98
243.98
243.98
243.52
243.16
243.16
243.41
243.42
243.28
243.51
243.4
242.65
242.79
242.19
242.15
241.49
241.49
242.01
242.01
242.52
242.49
242.81
242.81
242.665
242.57
241.975
241.975
241.975
241.51
241.37
241.57
241.57
241.86
241.86
241.86
241.47
241.49
241.49
241.985
242.565
242.565
242.565
242.565
242.565
242.94
242.94
242.985
242.98
242.98
242.39
243.01
243.01
242.58
242.58
242.58
243.17
243.17
243.17
242.29
242.09
241.85
242.04
242.04
241.44
241.44
242.09
242.09
241.565
241.55
241.52
241.29
241.73
241.76
241.66
241.55
241.23
240.72
240.72
240.965
241.1
241.48
241.235
241.41
241.41
241.41
241.41
241.41
241.7
241.57
241.57
242.02
241.83
241.93
241.365
241.365
241.25
240.9
240.66
240.51
240.56
240.7
240.62
240.52
240.22
240.22
240.62
241.16
241.16
241.22
240.73
240.76
240.46
240.19
240.11
239.74
239.77
239.5
239.32
239.36
239.045
238.36
238.185
238.135
238.085
238.31
238.15
237.91
237.72
237.67
237.61
235.81
236.51
237.75
237.8
237.85
237.75
237.5
239.19
238.53
238.66
238.19
237.75
237.4
237.47
238.14
238.11
237.39
237.85
237.89
238.16
238.16
238.66
238.66
238.66
238.0
237.67
237.81
237.81
239.03
240.05
240.03
241.42
242.25
241.7
241.54
241.48
242.44
242.23
241.62
241.51
241.9
241.89
241.72
241.92
241.36
240.78
241.62
241.98
242.3
242.15
241.505
240.65
240.68
241.54
241.49
240.76
240.95
241.09
241.575
240.85
240.34
240.42
239.95
239.265
239.19
239.47
240.19
239.98
240.26
240.0
240.225
240.03
239.59
239.38
238.91
247.72
248.06
247.72
247.93
247.05
245.84
247.8
247.46
246.99
246.02
245.825
244.59
245.11
244.61
243.51
244.74
243.75
244.855
244.26
244.61
244.26
244.16
244.74
245.5
245.49
246.09
246.66
246.3
246.97
246.49
246.88
247.34
247.72
247.58
247.41
247.495
247.02
247.09
247.09
247.72
247.58
247.97
247.63
248.15
247.82
247.88
247.78
248.38
248.41
248.24
248.3
247.59
248.08
248.15
247.98
246.92
246.21
246.68
246.0
246.49
246.08
246.48
246.305
246.06
246.22
246.915
246.92
246.92
246.92
246.92
246.48
246.48
246.32
246.58
246.47
246.56
246.56
246.56
246.56
246.56
246.56
246.56
246.31
246.59
246.78
246.66
246.34
246.34
246.0
245.76
246.23
246.35
246.1
246.01
246.0
245.75
246.06
246.06
246.4
246.555
246.53
246.52
247.12
247.25
247.23
247.02
247.05
247.02
247.0
246.915
247.075
247.075
247.24
247.08
246.985
247.22
246.92
246.96
246.96
247.16
246.9
247.02
247.15
247.1
247.1
247.23
247.04
247.0
247.01
247.02
246.955
246.85
246.795
246.6
246.44
245.8
245.58
245.655
245.95
246.07
245.85
246.07
246.26
246.26
246.28
246.15
246.52
246.31
246.29
246.065
246.06
245.96
245.75
245.84
245.27
245.44
245.25
245.46
245.0
244.86
244.69
244.69
245.08
245.43
245.32
245.04
244.655
245.04
245.28
245.28
244.55
244.63
244.63
244.63
244.63
244.63
244.775
244.325
244.16
244.47
244.47
244.19
244.84
244.68
244.68
244.61
244.36
244.5
244.5
244.2
244.29
243.775
243.72
244.0
243.5
243.38
243.32
243.36
243.3
242.88
243.32
243.3
243.21
243.185
244.04
243.98
244.19
244.59
244.63
244.63
244.47
244.36
244.31
244.31
245.49
245.335
245.46
245.545
245.76
245.89
245.92
245.865
245.87
246.01
245.9
245.95
245.96
245.925
245.875
245.975
246.595
246.595
246.595
246.16
246.36
246.36
246.52
246.56
246.02
245.88
245.935
246.04
246.18
246.0
245.955
245.95
245.95
245.43
245.74
245.98
246.55
246.33
246.33
245.96
246.04
246.51
246.81
246.58
246.765
247.04
247.04
246.72
246.73
246.73
246.13
246.43
246.43
246.43
246.62
246.62
245.8
245.8
245.8
245.8
245.8
245.71
245.7
245.7
245.26
245.28
244.62
244.62
244.62
244.965
244.965
244.965
244.965
244.99
245.53
245.54
245.46
245.54
245.54
245.32
245.48
245.48
245.48
245.48
245.52
246.31
245.75
245.71
245.71
245.14
245.21
245.37
245.52
245.32
245.19
245.27
245.28
245.16
245.11
244.86
244.82
245.35
245.35
245.35
245.08
245.08
245.53
245.64
245.48
245.47
246.27
246.44
246.56
246.56
246.46
246.06
246.27
246.2
246.07
245.8
245.8
246.24
246.095
246.49
246.86
247.02
247.02
247.15
246.89
246.77
246.98
246.98
246.91
246.91
246.71
246.64
246.8
246.8
246.77
246.77
246.77
247.375
247.75
247.62
247.345
247.835
247.58
247.485
247.79
247.75
248.32
248.1
247.8
247.57
247.55
247.48
247.94
247.94
248.34
248.31
248.595
248.83
248.56
